timestamp,open,high,low,close,volume
1777921572206,100.7,101.0,100.6,100.8,54.5
1777921872206,100.8,101.1,100.7,100.9,56.0
1777922172206,99.9,100.2,99.8,100.0,50.0
1777922472206,100.0,100.3,99.9,100.1,51.5
1777922772206,100.1,100.4,100.0,100.2,53.0
1777923072206,100.2,100.5,100.1,100.3,54.5
1777923372206,100.3,100.6,100.2,100.4,56.0
1777923672206,100.4,100.7,100.3,100.5,50.0
1777923972206,100.5,100.8,100.4,100.6,51.5
1777924272206,100.6,100.9,100.5,100.7,53.0
1777924572206,100.7,101.0,100.6,100.8,54.5
1777924872206,100.8,101.1,100.7,100.9,56.0
1777925172206,99.9,100.2,99.8,100.0,50.0
1777925472206,100.0,100.3,99.9,100.1,51.5
1777925772206,100.1,100.4,100.0,100.2,53.0
1777926072206,100.2,100.5,100.1,100.3,54.5
1777926372206,100.3,100.6,100.2,100.4,56.0
1777926672206,100.4,100.7,100.3,100.5,50.0
1777926972206,100.5,100.8,100.4,100.6,51.5
1777927272206,100.6,100.9,100.5,100.7,53.0
1777927572206,100.7,101.0,100.6,100.8,54.5
1777927872206,100.8,101.1,100.7,100.9,56.0
1777928172206,99.9,100.2,99.8,100.0,50.0
1777928472206,100.0,100.3,99.9,100.1,51.5
1777928772206,100.1,100.4,100.0,100.2,53.0
1777929072206,100.2,100.5,100.1,100.3,54.5
1777929372206,100.3,100.6,100.2,100.4,56.0
1777929672206,100.4,100.7,100.3,100.5,50.0
1777929972206,100.5,100.8,100.4,100.6,51.5
1777930272206,100.6,100.9,100.5,100.7,53.0
1777930572206,100.7,101.0,100.6,100.8,54.5
1777930872206,100.8,101.1,100.7,100.9,56.0
1777931172206,99.9,100.2,99.8,100.0,50.0
1777931472206,100.0,100.3,99.9,100.1,51.5
1777931772206,100.1,100.4,100.0,100.2,53.0
1777932072206,100.2,100.5,100.1,100.3,54.5
1777932372206,100.3,100.6,100.2,100.4,56.0
1777932672206,100.4,100.7,100.3,100.5,50.0
1777932972206,100.5,100.8,100.4,100.6,51.5
1777933272206,100.6,100.9,100.5,100.7,53.0
1777933572206,100.7,101.0,100.6,100.8,54.5
1777933872206,100.8,101.1,100.7,100.9,56.0
1777934172206,99.9,100.2,99.8,100.0,50.0
1777934472206,100.0,100.3,99.9,100.1,51.5
1777934772206,100.1,100.4,100.0,100.2,53.0
1777935072206,100.2,100.5,100.1,100.3,54.5
1777935372206,100.3,100.6,100.2,100.4,56.0
1777935672206,100.4,100.7,100.3,100.5,50.0
1777935972206,100.5,100.8,100.4,100.6,51.5
1777936272206,100.6,100.9,100.5,100.7,53.0
1777936572206,100.7,101.0,100.6,100.8,54.5
1777936872206,100.8,101.1,100.7,100.9,56.0
1777937172206,99.9,100.2,99.8,100.0,50.0
1777937472206,100.0,100.3,99.9,100.1,51.5
1777937772206,100.1,100.4,100.0,100.2,53.0
1777938072206,100.2,100.5,100.1,100.3,54.5
1777938372206,100.3,100.6,100.2,100.4,56.0
1777938672206,100.4,100.7,100.3,100.5,50.0
1777938972206,100.5,100.8,100.4,100.6,51.5
1777939272206,100.6,100.9,100.5,100.7,53.0
1777939572206,100.7,101.0,100.6,100.8,54.5
1777939872206,100.8,101.1,100.7,100.9,56.0
1777940172206,99.9,100.2,99.8,100.0,50.0
1777940472206,100.0,100.3,99.9,100.1,51.5
1777940772206,100.1,100.4,100.0,100.2,53.0
1777941072206,100.2,100.5,100.1,100.3,54.5
1777941372206,100.3,100.6,100.2,100.4,56.0
1777941672206,100.4,100.7,100.3,100.5,50.0
1777941972206,100.5,100.8,100.4,100.6,51.5
1777942272206,100.6,100.9,100.5,100.7,53.0
1777942572206,100.7,101.0,100.6,100.8,54.5
1777942872206,100.8,101.1,100.7,100.9,56.0
1777943172206,99.9,100.2,99.8,100.0,50.0
1777943472206,100.0,100.3,99.9,100.1,51.5
1777943772206,100.1,100.4,100.0,100.2,53.0
1777944072206,100.2,100.5,100.1,100.3,54.5
1777944372206,100.3,100.6,100.2,100.4,56.0
1777944672206,100.4,100.7,100.3,100.5,50.0
1777944972206,100.5,100.8,100.4,100.6,51.5
1777945272206,100.6,100.9,100.5,100.7,53.0
1777945572206,100.7,101.0,100.6,100.8,54.5
1777945872206,100.8,101.1,100.7,100.9,56.0
1777946172206,99.9,100.2,99.8,100.0,50.0
1777946472206,100.0,100.3,99.9,100.1,51.5
1777946772206,100.1,100.4,100.0,100.2,53.0
1777947072206,100.2,100.5,100.1,100.3,54.5
1777947372206,100.3,100.6,100.2,100.4,56.0
1777947672206,100.4,100.7,100.3,100.5,50.0
1777947972206,100.5,100.8,100.4,100.6,51.5
1777948272206,100.6,100.9,100.5,100.7,53.0
1777948572206,100.7,101.0,100.6,100.8,54.5
1777948872206,100.8,101.1,100.7,100.9,56.0
1777949172206,99.9,100.2,99.8,100.0,50.0
1777949472206,100.0,100.3,99.9,100.1,51.5
1777949772206,100.1,100.4,100.0,100.2,53.0
1777950072206,100.2,100.5,100.1,100.3,54.5
1777950372206,100.3,100.6,100.2,100.4,56.0
1777950672206,100.4,100.7,100.3,100.5,50.0
1777950972206,100.5,100.8,100.4,100.6,51.5
1777951272206,100.6,100.9,100.5,100.7,53.0
1777951572206,100.7,101.0,100.6,100.8,54.5
1777951872206,100.8,101.1,100.7,100.9,56.0
1777952172206,99.9,100.2,99.8,100.0,50.0
1777952472206,100.0,100.3,99.9,100.1,51.5
1777952772206,100.1,100.4,100.0,100.2,53.0
1777953072206,100.2,100.5,100.1,100.3,54.5
1777953372206,100.3,100.6,100.2,100.4,56.0
1777953672206,100.4,100.7,100.3,100.5,50.0
1777953972206,100.5,100.8,100.4,100.6,51.5
1777954272206,100.6,100.9,100.5,100.7,53.0
1777954572206,100.7,101.0,100.6,100.8,54.5
1777954872206,100.8,101.1,100.7,100.9,56.0
1777955172206,99.9,100.2,99.8,100.0,50.0
1777955472206,100.0,100.3,99.9,100.1,51.5
1777955772206,100.1,100.4,100.0,100.2,53.0
1777956072206,100.2,100.5,100.1,100.3,54.5
1777956372206,100.3,100.6,100.2,100.4,56.0
1777956672206,100.4,100.7,100.3,100.5,50.0
1777956972206,100.5,100.8,100.4,100.6,51.5
1777957272206,100.6,100.9,100.5,100.7,53.0
1777957572206,100.7,101.0,100.6,100.8,54.5
1777957872206,100.8,101.1,100.7,100.9,56.0
1777958172206,99.9,100.2,99.8,100.0,50.0
1777958472206,100.0,100.3,99.9,100.1,51.5
1777958772206,100.1,100.4,100.0,100.2,53.0
1777959072206,100.2,100.5,100.1,100.3,54.5
1777959372206,100.3,100.6,100.2,100.4,56.0
1777959672206,100.4,100.7,100.3,100.5,50.0
1777959972206,100.5,100.8,100.4,100.6,51.5
1777960272206,100.6,100.9,100.5,100.7,53.0
1777960572206,100.7,101.0,100.6,100.8,54.5
1777960872206,100.8,101.1,100.7,100.9,56.0
1777961172206,99.9,100.2,99.8,100.0,50.0
1777961472206,100.0,100.3,99.9,100.1,51.5
1777961772206,100.1,100.4,100.0,100.2,53.0
1777962072206,100.2,100.5,100.1,100.3,54.5
1777962372206,100.3,100.6,100.2,100.4,56.0
1777962672206,100.4,100.7,100.3,100.5,50.0
1777962972206,100.5,100.8,100.4,100.6,51.5
1777963272206,100.6,100.9,100.5,100.7,53.0
1777963572206,100.7,101.0,100.6,100.8,54.5
1777963872206,100.8,101.1,100.7,100.9,56.0
1777964172206,99.9,100.2,99.8,100.0,50.0
1777964472206,100.0,100.3,99.9,100.1,51.5
1777964772206,100.1,100.4,100.0,100.2,53.0
1777965072206,100.2,100.5,100.1,100.3,54.5
1777965372206,100.3,100.6,100.2,100.4,56.0
1777965672206,100.4,100.7,100.3,100.5,50.0
1777965972206,100.5,100.8,100.4,100.6,51.5
1777966272206,100.6,100.9,100.5,100.7,53.0
1777966572206,100.7,101.0,100.6,100.8,54.5
1777966872206,100.8,101.1,100.7,100.9,56.0
1777967172206,99.9,100.2,99.8,100.0,50.0
1777967472206,100.0,100.3,99.9,100.1,51.5
1777967772206,100.1,100.4,100.0,100.2,53.0
1777968072206,100.2,100.5,100.1,100.3,54.5
1777968372206,100.3,100.6,100.2,100.4,56.0
1777968672206,100.4,100.7,100.3,100.5,50.0
1777968972206,100.5,100.8,100.4,100.6,51.5
1777969272206,100.6,100.9,100.5,100.7,53.0
1777969572206,100.7,101.0,100.6,100.8,54.5
1777969872206,100.8,101.1,100.7,100.9,56.0
1777970172206,99.9,100.2,99.8,100.0,50.0
1777970472206,100.0,100.3,99.9,100.1,51.5
1777970772206,100.1,100.4,100.0,100.2,53.0
1777971072206,100.2,100.5,100.1,100.3,54.5
1777971372206,100.3,100.6,100.2,100.4,56.0
1777971672206,100.4,100.7,100.3,100.5,50.0
1777971972206,100.5,100.8,100.4,100.6,51.5
1777972272206,100.6,100.9,100.5,100.7,53.0
1777972572206,100.7,101.0,100.6,100.8,54.5
1777972872206,100.8,101.1,100.7,100.9,56.0
1777973172206,99.9,100.2,99.8,100.0,50.0
1777973472206,100.0,100.3,99.9,100.1,51.5
1777973772206,100.1,100.4,100.0,100.2,53.0
1777974072206,100.2,100.5,100.1,100.3,54.5
1777974372206,100.3,100.6,100.2,100.4,56.0
1777974672206,100.4,100.7,100.3,100.5,50.0
1777974972206,100.5,100.8,100.4,100.6,51.5
1777975272206,100.6,100.9,100.5,100.7,53.0
1777975572206,100.7,101.0,100.6,100.8,54.5
1777975872206,100.8,101.1,100.7,100.9,56.0
1777976172206,99.9,100.2,99.8,100.0,50.0
1777976472206,100.0,100.3,99.9,100.1,51.5
1777976772206,100.1,100.4,100.0,100.2,53.0
1777977072206,100.2,100.5,100.1,100.3,54.5
1777977372206,100.3,100.6,100.2,100.4,56.0
1777977672206,100.4,100.7,100.3,100.5,50.0
1777977972206,100.5,100.8,100.4,100.6,51.5
1777978272206,100.6,100.9,100.5,100.7,53.0
1777978572206,100.7,101.0,100.6,100.8,54.5
1777978872206,100.8,101.1,100.7,100.9,56.0
1777979172206,99.9,100.2,99.8,100.0,50.0
1777979472206,100.0,100.3,99.9,100.1,51.5
1777979772206,100.1,100.4,100.0,100.2,53.0
1777980072206,100.2,100.5,100.1,100.3,54.5
1777980372206,100.3,100.6,100.2,100.4,56.0
1777980672206,100.4,100.7,100.3,100.5,50.0
1777980972206,100.5,100.8,100.4,100.6,51.5
1777981272206,100.6,100.9,100.5,100.7,53.0
1777981572206,100.7,101.0,100.6,100.8,54.5
1777981872206,100.8,101.1,100.7,100.9,56.0
1777982172206,99.9,100.2,99.8,100.0,50.0
1777982472206,100.0,100.3,99.9,100.1,51.5
1777982772206,100.1,100.4,100.0,100.2,53.0
1777983072206,100.2,100.5,100.1,100.3,54.5
1777983372206,100.3,100.6,100.2,100.4,56.0
1777983672206,100.4,100.7,100.3,100.5,50.0
1777983972206,100.5,100.8,100.4,100.6,51.5
1777984272206,100.6,100.9,100.5,100.7,53.0
1777984572206,100.7,101.0,100.6,100.8,54.5
1777984872206,100.8,101.1,100.7,100.9,56.0
1777985172206,99.9,100.2,99.8,100.0,50.0
1777985472206,100.0,100.3,99.9,100.1,51.5
1777985772206,100.1,100.4,100.0,100.2,53.0
1777986072206,100.2,100.5,100.1,100.3,54.5
1777986372206,100.3,100.6,100.2,100.4,56.0
1777986672206,100.4,100.7,100.3,100.5,50.0
1777986972206,100.5,100.8,100.4,100.6,51.5
1777987272206,100.6,100.9,100.5,100.7,53.0
1777987572206,100.7,101.0,100.6,100.8,54.5
1777987872206,100.8,101.1,100.7,100.9,56.0
1777988172206,99.9,100.2,99.8,100.0,50.0
1777988472206,100.0,100.3,99.9,100.1,51.5
1777988772206,100.1,100.4,100.0,100.2,53.0
1777989072206,100.2,100.5,100.1,100.3,54.5
1777989372206,100.3,100.6,100.2,100.4,56.0
1777989672206,100.4,100.7,100.3,100.5,50.0
1777989972206,100.5,100.8,100.4,100.6,51.5
1777990272206,100.6,100.9,100.5,100.7,53.0
1777990572206,100.7,101.0,100.6,100.8,54.5
1777990872206,100.8,101.1,100.7,100.9,56.0
1777991172206,99.9,100.2,99.8,100.0,50.0
1777991472206,100.0,100.3,99.9,100.1,51.5
1777991772206,100.1,100.4,100.0,100.2,53.0
1777992072206,100.2,100.5,100.1,100.3,54.5
1777992372206,100.3,100.6,100.2,100.4,56.0
1777992672206,100.4,100.7,100.3,100.5,50.0
1777992972206,100.5,100.8,100.4,100.6,51.5
1777993272206,100.6,100.9,100.5,100.7,53.0
1777993572206,100.7,101.0,100.6,100.8,54.5
1777993872206,100.8,101.1,100.7,100.9,56.0
1777994172206,99.9,100.2,99.8,100.0,50.0
1777994472206,100.0,100.3,99.9,100.1,51.5
1777994772206,100.1,100.4,100.0,100.2,53.0
1777995072206,100.2,100.5,100.1,100.3,54.5
1777995372206,100.3,100.6,100.2,100.4,56.0
1777995672206,100.4,100.7,100.3,100.5,50.0
1777995972206,100.5,100.8,100.4,100.6,51.5
1777996272206,100.6,100.9,100.5,100.7,53.0
1777996572206,100.7,101.0,100.6,100.8,54.5
1777996872206,100.8,101.1,100.7,100.9,56.0
1777997172206,99.9,100.2,99.8,100.0,50.0
1777997472206,100.0,100.3,99.9,100.1,51.5
1777997772206,100.1,100.4,100.0,100.2,53.0
1777998072206,100.2,100.5,100.1,100.3,54.5
1777998372206,100.3,100.6,100.2,100.4,56.0
1777998672206,100.4,100.7,100.3,100.5,50.0
1777998972206,100.5,100.8,100.4,100.6,51.5
1777999272206,100.6,100.9,100.5,100.7,53.0
1777999572206,100.7,101.0,100.6,100.8,54.5
1777999872206,100.8,101.1,100.7,100.9,56.0
1778000172206,99.9,100.2,99.8,100.0,50.0
1778000472206,100.0,100.3,99.9,100.1,51.5
1778000772206,100.1,100.4,100.0,100.2,53.0
1778001072206,100.2,100.5,100.1,100.3,54.5
1778001372206,100.3,100.6,100.2,100.4,56.0
1778001672206,100.4,100.7,100.3,100.5,50.0
1778001972206,100.5,100.8,100.4,100.6,51.5
1778002272206,100.6,100.9,100.5,100.7,53.0
1778002572206,100.7,101.0,100.6,100.8,54.5
1778002872206,100.8,101.1,100.7,100.9,56.0
1778003172206,99.9,100.2,99.8,100.0,50.0
1778003472206,100.0,100.3,99.9,100.1,51.5
1778003772206,100.1,100.4,100.0,100.2,53.0
1778004072206,100.2,100.5,100.1,100.3,54.5
1778004372206,100.3,100.6,100.2,100.4,56.0
1778004672206,100.4,100.7,100.3,100.5,50.0
1778004972206,100.5,100.8,100.4,100.6,51.5
1778005272206,100.6,100.9,100.5,100.7,53.0
1778005572206,100.7,101.0,100.6,100.8,54.5
1778005872206,100.8,101.1,100.7,100.9,56.0
1778006172206,99.9,100.2,99.8,100.0,50.0
1778006472206,100.0,100.3,99.9,100.1,51.5
1778006772206,100.1,100.4,100.0,100.2,53.0
1778007072206,100.2,100.5,100.1,100.3,54.5
1778007372206,100.3,100.6,100.2,100.4,56.0
1778007672206,100.4,100.7,100.3,100.5,50.0
1778007972206,100.5,100.8,100.4,100.6,51.5
1778008272206,100.6,100.9,100.5,100.7,53.0
1778008572206,100.7,101.0,100.6,100.8,54.5
1778008872206,100.8,101.1,100.7,100.9,56.0
1778009172206,99.9,100.2,99.8,100.0,50.0
1778009472206,100.0,100.3,99.9,100.1,51.5
1778009772206,100.1,100.4,100.0,100.2,53.0
1778010072206,100.2,100.5,100.1,100.3,54.5
1778010372206,100.3,100.6,100.2,100.4,56.0
1778010672206,100.4,100.7,100.3,100.5,50.0
1778010972206,100.5,100.8,100.4,100.6,51.5
1778011272206,100.6,100.9,100.5,100.7,53.0
1778011572206,100.7,101.0,100.6,100.8,54.5
1778011872206,100.8,101.1,100.7,100.9,56.0
1778012172206,99.9,100.2,99.8,100.0,50.0
1778012472206,100.0,100.3,99.9,100.1,51.5
1778012772206,100.1,100.4,100.0,100.2,53.0
1778013072206,100.2,100.5,100.1,100.3,54.5
1778013372206,100.3,100.6,100.2,100.4,56.0
1778013672206,100.4,100.7,100.3,100.5,50.0
1778013972206,100.5,100.8,100.4,100.6,51.5
1778014272206,100.6,100.9,100.5,100.7,53.0
1778014572206,100.7,101.0,100.6,100.8,54.5
1778014872206,100.8,101.1,100.7,100.9,56.0
1778015172206,99.9,100.2,99.8,100.0,50.0
1778015472206,100.0,100.3,99.9,100.1,51.5
1778015772206,100.1,100.4,100.0,100.2,53.0
1778016072206,100.2,100.5,100.1,100.3,54.5
1778016372206,100.3,100.6,100.2,100.4,56.0
1778016672206,100.4,100.7,100.3,100.5,50.0
1778016972206,100.5,100.8,100.4,100.6,51.5
1778017272206,100.6,100.9,100.5,100.7,53.0
1778017572206,100.7,101.0,100.6,100.8,54.5
1778017872206,100.8,101.1,100.7,100.9,56.0
1778018172206,99.9,100.2,99.8,100.0,50.0
1778018472206,100.0,100.3,99.9,100.1,51.5
1778018772206,100.1,100.4,100.0,100.2,53.0
1778019072206,100.2,100.5,100.1,100.3,54.5
1778019372206,100.3,100.6,100.2,100.4,56.0
1778019672206,100.4,100.7,100.3,100.5,50.0
1778019972206,100.5,100.8,100.4,100.6,51.5
1778020272206,100.6,100.9,100.5,100.7,53.0
1778020572206,100.7,101.0,100.6,100.8,54.5
1778020872206,100.8,101.1,100.7,100.9,56.0
1778021172206,99.9,100.2,99.8,100.0,50.0
1778021472206,100.0,100.3,99.9,100.1,51.5
1778021772206,100.1,100.4,100.0,100.2,53.0
1778022072206,100.2,100.5,100.1,100.3,54.5
1778022372206,100.3,100.6,100.2,100.4,56.0
1778022672206,100.4,100.7,100.3,100.5,50.0
1778022972206,100.5,100.8,100.4,100.6,51.5
1778023272206,100.6,100.9,100.5,100.7,53.0
1778023572206,100.7,101.0,100.6,100.8,54.5
1778023872206,100.8,101.1,100.7,100.9,56.0
1778024172206,99.9,100.2,99.8,100.0,50.0
1778024472206,100.0,100.3,99.9,100.1,51.5
1778024772206,100.1,100.4,100.0,100.2,53.0
1778025072206,100.2,100.5,100.1,100.3,54.5
1778025372206,100.3,100.6,100.2,100.4,56.0
1778025672206,100.4,100.7,100.3,100.5,50.0
1778025972206,100.5,100.8,100.4,100.6,51.5
1778026272206,100.6,100.9,100.5,100.7,53.0
1778026572206,100.7,101.0,100.6,100.8,54.5
1778026872206,100.8,101.1,100.7,100.9,56.0
